Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
1.3,0,3.25,3.0,-5.74,11.0,379.2,23.84,53.0,51.0,-0.18,483.0,43.0,3.87,1,382.0,1.44,1480.0,-0.21,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.88,34.0,33.92,43.91,42.82,25.1,19.43,20.21,22.38,49.06,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1.4,0,3.25,3.0,-5.19,11.0,379.2,23.84,53.0,51.0,-0.2,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.89,34.0,33.92,43.92,42.82,25.1,19.43,20.21,22.41,49.05,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1.5,0,3.26,3.0,-5.0,11.0,379.2,23.84,53.0,51.0,-0.21,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.2,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.9,34.0,33.92,43.93,42.82,25.1,19.43,20.21,22.43,49.04,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1.6,0,3.27,3.0,-5.0,11.0,379.2,23.84,53.0,51.0,-0.23,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.2,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.91,34.0,33.92,43.94,42.82,25.1,19.43,20.21,22.46,49.04,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1.7,0,3.28,3.0,-5.23,11.0,379.23,23.84,53.0,51.0,-0.24,483.0,43.0,3.88,1,382.0,1.44,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.92,34.0,33.92,43.95,42.82,25.1,19.43,20.21,22.48,49.03,35.14,33.92,32.95,31.73,0.0,0.0,78.0,12.0,88.5,8
1.8,0,3.28,3.0,-5.58,11.0,379.28,23.84,53.0,51.0,-0.26,483.0,43.0,3.75,1,382.0,1.44,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.92,34.0,33.91,43.95,42.81,25.1,19.43,20.22,22.48,49.02,35.14,33.91,32.95,31.72,0.0,0.0,78.0,12.0,88.5,8
1.9,0,3.28,3.0,-5.31,11.0,379.27,23.84,53.0,51.0,-0.28,483.0,43.0,3.75,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.63,36.18,37.41,35.92,34.0,33.9,43.94,42.8,25.1,19.43,20.23,22.48,49.01,35.14,33.9,32.94,31.71,0.0,0.0,78.0,12.0,88.5,8
2.0,0,3.28,3.0,-4.71,11.0,379.22,23.84,53.0,51.0,-0.29,483.0,43.0,3.75,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.62,36.18,37.41,35.92,34.0,33.9,43.93,42.79,25.1,19.43,20.24,22.48,49.01,35.14,33.9,32.94,31.71,0.0,0.0,78.0,12.0,88.5,8
2.1,0,3.28,3.0,-4.83,11.0,379.23,23.84,53.0,51.0,-0.3,483.0,43.0,3.87,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.61,36.18,37.41,35.92,34.0,33.89,43.92,42.78,25.1,19.43,20.25,22.48,49.01,35.14,33.89,32.93,31.7,0.0,0.0,78.0,12.0,88.5,8
2.2,0,3.28,3.0,-5.33,11.0,379.28,23.84,53.0,51.0,-0.29,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.17,0.0,0.0,85,1480.0,67.5,48.75,51.6,36.18,37.41,35.92,34.0,33.88,43.92,42.77,25.1,19.43,20.26,22.48,49.01,35.14,33.88,32.92,31.69,0.0,0.0,78.0,12.0,88.5,8
2.3,0,3.28,3.0,-5.14,11.0,379.27,23.84,53.0,51.0,-0.27,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.59,36.18,37.41,35.92,34.0,33.87,43.91,42.76,25.1,19.43,20.27,22.48,49.01,35.14,33.87,32.91,31.68,0.0,0.0,78.0,12.0,88.5,8
2.4,0,3.28,3.0,-4.59,11.0,379.22,23.84,53.0,51.0,-0.26,483.0,43.0,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.58,36.18,37.41,35.92,34.0,33.86,43.9,42.76,25.1,19.43,20.27,22.48,49.01,35.14,33.86,32.9,31.67,0.0,0.0,78.0,12.0,88.5,8
2.5,0,3.28,3.0,-4.5,11.0,379.2,23.84,53.0,51.0,-0.24,483.0,43.0,3.88,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.58,36.18,37.41,35.92,34.0,33.85,43.89,42.75,25.1,19.43,20.28,22.48,49.01,35.14,33.85,32.89,31.66,0.0,0.0,78.0,12.0,88.5,8
2.6,0,3.28,3.0,-4.65,11.0,379.2,23.84,53.0,51.0,-0.23,483.0,43.0,3.75,1,382.0,1.52,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.57,36.18,37.41,35.92,34.0,33.84,43.88,42.74,25.1,19.43,20.29,22.48,49.01,35.14,33.84,32.88,31.65,0.0,0.0,78.0,12.0,88.5,8
2.7,0,3.28,3.0,-4.9,11.0,379.23,23.84,53.0,51.0,-0.21,483.0,43.0,3.75,1,382.0,1.52,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.56,36.18,37.41,35.92,34.0,33.83,43.87,42.73,25.1,19.43,20.3,22.48,49.01,35.14,33.83,32.87,31.65,0.0,0.0,78.0,12.0,88.5,8
2.8,0,3.28,3.0,-5.2,11.0,379.28,23.84,53.0,51.0,-0.2,483.0,43.0,3.75,1,382.0,1.52,1480.0,-0.17,0.0,0.0,85,1480.0,67.5,48.75,51.55,36.18,37.4,35.92,34.0,33.83,43.86,42.72,25.1,19.44,20.3,22.49,49.01,35.14,33.83,32.87,31.66,0.0,0.0,78.0,12.0,88.5,8
2.9,0,3.28,3.0,-5.1,11.0,379.27,23.84,53.0,51.0,-0.18,483.0,42.95,3.87,1,382.0,1.52,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.54,36.18,37.39,35.91,34.0,33.83,43.85,42.71,25.09,19.44,20.3,22.5,49.01,35.14,33.83,32.87,31.66,0.0,0.0,78.0,12.0,88.5,8
3.0,0,3.28,3.0,-4.8,11.0,379.22,23.84,53.0,51.0,-0.17,483.0,42.9,4.0,1,382.0,1.52,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.53,36.18,37.38,35.9,34.0,33.83,43.85,42.7,25.08,19.45,20.3,22.51,49.01,35.14,33.83,32.87,31.67,0.0,0.0,78.0,12.0,88.5,8
3.1,0,3.28,3.0,-5.06,11.0,379.23,23.84,53.0,51.0,-0.15,483.0,42.85,3.88,1,382.0,1.52,1480.0,-0.15,0.0,0.0,85,1480.0,67.5,48.75,51.52,36.18,37.37,35.89,34.0,33.83,43.84,42.69,25.07,19.46,20.3,22.52,49.01,35.14,33.83,32.87,31.68,0.0,0.0,78.0,12.0,88.5,8
3.2,0,3.28,3.0,-5.61,11.0,379.28,23.84,53.0,51.0,-0.15,483.0,42.8,3.75,1,382.0,1.52,1480.0,-0.21,0.0,0.0,85,1480.0,67.5,48.75,51.51,36.18,37.36,35.89,34.0,33.83,43.83,42.69,25.06,19.47,20.3,22.53,49.01,35.14,33.83,32.87,31.69,0.0,0.0,78.0,12.0,88.5,8
3.3,0,3.28,3.0,-5.54,11.0,379.27,23.84,53.0,51.0,-0.15,483.0,42.75,3.75,1,382.0,1.52,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.51,36.18,37.35,35.88,34.0,33.83,43.82,42.68,25.05,19.48,20.3,22.53,49.01,35.14,33.83,32.87,31.7,0.0,0.0,78.0,12.0,88.5,8
3.4,0,3.28,3.0,-5.14,11.0,379.22,23.84,53.0,51.0,-0.15,483.0,42.7,3.75,1,382.0,1.52,1480.0,-0.16,0.0,0.0,85,1480.0,67.5,48.75,51.5,36.18,37.34,35.87,34.0,33.83,43.81,42.67,25.04,19.49,20.3,22.54,49.01,35.14,33.83,32.87,31.71,0.0,0.0,78.0,12.0,88.5,8
3.5,0,3.28,3.0,-5.16,11.0,379.2,23.84,52.52,51.0,-0.15,483.0,42.65,3.87,1,382.0,1.52,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.75,51.49,36.18,37.34,35.86,34.0,33.83,43.8,42.66,25.04,19.5,20.3,22.55,49.01,35.14,33.83,32.87,31.72,0.0,0.0,78.0,12.0,88.5,8
3.6,0,3.28,3.0,-5.41,11.0,379.2,23.84,52.02,51.0,-0.15,483.0,42.6,4.0,1,382.0,1.44,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.48,36.18,37.33,35.85,34.0,33.83,43.79,42.65,25.03,19.51,20.3,22.56,49.01,35.14,33.83,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
3.7,0,3.28,3.0,-5.6,11.0,379.23,23.84,52.48,51.0,-0.15,483.0,42.55,3.88,1,382.0,1.44,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.75,51.47,36.18,37.32,35.84,34.0,33.83,43.78,42.64,25.02,19.51,20.3,22.57,49.01,35.14,33.83,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
3.8,0,3.28,3.0,-5.75,11.0,379.28,23.84,52.98,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.15,0.0,0.0,85,1480.0,67.5,48.75,51.46,36.18,37.32,35.84,34.0,33.83,43.78,42.65,25.01,19.51,20.3,22.56,49.01,35.14,33.83,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
3.9,0,3.28,3.0,-5.47,11.0,379.27,23.84,52.52,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.14,0.0,0.0,85,1480.0,67.5,48.75,51.46,36.17,37.32,35.85,34.0,33.84,43.78,42.66,24.99,19.51,20.3,22.55,49.01,35.14,33.82,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.0,0,3.28,3.0,-4.97,11.0,379.22,23.84,52.02,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.2,0.0,0.0,85,1480.0,67.5,48.74,51.46,36.16,37.32,35.86,34.0,33.85,43.78,42.67,24.97,19.51,20.3,22.54,49.0,35.14,33.81,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.1,0,3.28,3.0,-5.13,11.0,379.23,23.84,52.0,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.21,0.0,0.0,85,1480.0,67.5,48.73,51.46,36.16,37.32,35.86,34.0,33.86,43.78,42.68,24.96,19.51,20.3,22.53,48.99,35.14,33.8,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.2,0,3.28,3.0,-5.63,11.0,379.28,23.84,52.0,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.72,51.46,36.15,37.32,35.87,34.0,33.87,43.78,42.69,24.94,19.51,20.3,22.52,48.98,35.14,33.79,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.3,0,3.28,3.0,-5.41,11.0,379.3,23.84,52.0,51.0,-0.15,483.0,42.5,3.87,1,382.0,1.44,1480.0,-0.2,0.0,0.0,85,1480.0,67.5,48.71,51.46,36.14,37.32,35.88,34.0,33.87,43.78,42.7,24.92,19.51,20.3,22.51,48.97,35.14,33.78,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.4,0,3.28,3.0,-4.81,11.0,379.3,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1480.0,-0.2,0.0,0.0,85,1480.0,67.5,48.7,51.46,36.13,37.32,35.89,34.0,33.88,43.78,42.71,24.9,19.51,20.3,22.51,48.97,35.14,33.77,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.5,0,3.28,3.0,-4.76,11.0,379.27,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.7,51.46,36.12,37.32,35.9,34.0,33.89,43.78,42.71,24.89,19.51,20.3,22.5,48.96,35.14,33.76,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.6,0,3.28,3.0,-5.01,11.0,379.22,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1480.0,67.5,48.69,51.46,36.11,37.32,35.91,34.0,33.9,43.78,42.72,24.87,19.51,20.3,22.49,48.95,35.14,33.76,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.7,0,3.28,3.0,-5.26,11.0,379.23,23.84,52.0,51.0,-0.15,483.0,42.5,3.88,1,382.0,1.44,1480.0,-0.19,0.0,0.0,85,1480.0,67.5,48.68,51.46,36.1,37.32,35.92,34.0,33.91,43.78,42.73,24.85,19.51,20.3,22.48,48.94,35.14,33.75,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.8,0,3.28,3.0,-5.51,11.0,379.28,23.84,52.0,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.17,0.0,0.0,85,1480.0,67.5,48.67,51.46,36.1,37.33,35.92,34.0,33.92,43.78,42.74,24.84,19.52,20.31,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
4.9,0,3.28,3.0,-5.27,11.0,379.27,23.84,52.0,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.15,0.0,0.0,85,1480.0,67.5,48.67,51.45,36.1,37.34,35.92,34.0,33.92,43.77,42.75,24.83,19.53,20.32,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.0,0,3.28,3.0,-4.77,11.0,379.22,23.84,52.0,51.0,-0.15,483.0,42.5,3.75,1,382.0,1.44,1480.0,-0.15,0.0,0.0,85,1499.89,67.5,48.67,51.45,36.1,37.35,35.92,34.0,33.92,43.76,42.76,24.82,19.54,20.33,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.1,0,3.28,3.0,-4.89,11.0,379.23,23.84,52.0,51.0,-0.15,483.0,42.5,3.87,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1519.89,67.5,48.67,51.44,36.1,37.36,35.92,34.0,33.92,43.75,42.77,24.81,19.55,20.34,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.2,0,3.28,3.0,-5.34,11.0,379.28,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1480.0,-0.18,0.0,0.0,85,1599.56,67.5,48.67,51.43,36.1,37.36,35.92,34.0,33.92,43.74,42.78,24.8,19.56,20.34,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.3,0,3.28,3.0,-5.3,11.0,379.27,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1518.76,-0.16,0.0,0.0,85,1679.56,67.5,48.67,51.42,36.1,37.37,35.92,34.0,33.92,43.73,42.78,24.79,19.57,20.35,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.4,0,3.28,3.0,-5.0,11.0,379.22,23.84,52.0,51.0,-0.15,483.0,42.5,4.0,1,382.0,1.44,1558.76,-0.19,0.0,0.0,85,1739.67,67.5,48.67,51.41,36.1,37.38,35.92,34.0,33.92,43.72,42.79,24.78,19.58,20.36,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.5,0,3.28,3.0,-5.26,11.0,379.2,23.84,52.0,51.0,-0.15,483.0,42.5,4.24,1,382.0,1.44,1627.83,-0.21,0.0,0.0,85,1799.66,67.5,48.67,51.4,36.1,37.39,35.92,34.0,33.92,43.71,42.8,24.77,19.58,20.37,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.6,0,3.28,3.0,-5.81,11.0,379.2,23.84,52.0,51.0,-0.15,483.0,42.5,4.49,1,382.0,1.52,1697.82,-0.21,0.0,0.0,85,1800.0,67.5,48.67,51.39,36.1,37.4,35.92,34.0,33.92,43.71,42.81,24.77,19.59,20.38,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.7,0,3.28,3.0,-6.2,11.0,379.2,23.84,52.0,51.0,-0.15,483.0,42.5,4.62,1,382.0,1.52,1748.45,-0.17,0.0,0.0,85,1800.0,67.5,48.67,51.38,36.1,37.41,35.92,34.0,33.92,43.7,42.82,24.76,19.6,20.39,22.48,48.93,35.14,33.74,32.87,31.73,0.0,0.0,78.0,12.0,88.5,8
5.8,0,3.27,3.0,-6.5,11.0,379.2,23.84,52.0,51.0,-0.15,483.0,42.5,4.75,1,382.0,1.52,1798.45,-0.15,0.0,0.0,85,1800.0,67.5,48.67,51.38,36.1,37.41,35.92,34.0,33.92,43.69,42.82,24.75,19.6,20.38,22.47,48.93,35.13,33.74,32.87,31.72,0.0,0.0,78.0,12.0,88.5,8
5.9,0,3.26,3.0,-6.27,11.0,379.17,23.84,52.0,51.0,-0.15,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.18,0.0,0.0,85,1800.0,67.5,48.67,51.38,36.1,37.41,35.91,34.0,33.92,43.69,42.82,24.73,19.6,20.37,22.46,48.93,35.13,33.73,32.87,31.71,0.0,0.0,78.0,12.0,88.5,8
6.0,0,3.25,3.0,-5.77,11.0,379.12,23.84,52.0,51.0,-0.15,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.19,0.0,0.0,85,1800.0,67.5,48.67,51.38,36.1,37.41,35.9,34.0,33.92,43.69,42.82,24.71,19.6,20.36,22.45,48.93,35.12,33.72,32.87,31.71,0.0,0.0,78.0,12.0,88.5,8
6.1,0,3.24,3.0,-6.12,11.0,379.13,23.84,52.0,51.0,-0.15,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.18,0.0,0.0,85,1800.0,67.5,48.67,51.39,36.1,37.41,35.89,34.0,33.92,43.69,42.82,24.69,19.6,20.35,22.44,48.93,35.11,33.71,32.87,31.7,0.0,0.0,78.0,12.0,88.5,8
6.2,0,3.23,3.0,-6.92,11.0,379.18,23.84,52.0,51.0,-0.14,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.21,0.0,0.0,85,1819.88,67.5,48.67,51.4,36.1,37.41,35.89,34.0,33.92,43.69,42.82,24.68,19.6,20.34,22.44,48.93,35.1,33.7,32.87,31.69,0.0,0.0,78.0,12.0,88.5,8
6.3,0,3.23,3.0,-6.81,11.0,379.2,23.84,52.0,51.0,-0.14,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.22,0.0,0.0,85,1839.88,67.5,48.67,51.41,36.1,37.41,35.88,34.0,33.92,43.69,42.82,24.66,19.6,20.33,22.43,48.93,35.09,33.69,32.87,31.68,0.0,0.0,78.0,12.0,88.5,8
6.4,0,3.22,3.0,-6.21,11.0,379.2,23.84,52.0,51.0,-0.13,483.0,42.5,4.75,1,382.0,1.52,1800.0,-0.21,0.0,0.0,85,1840.0,67.5,48.67,51.42,36.1,37.41,35.87,34.0,33.92,43.69,42.82,24.64,19.6,20.32,22.42,48.93,35.08,33.69,32.87,31.67,0.0,0.0,78.0,12.0,88.5,8
6.5,0,3.21,3.0,-6.2,11.0,379.2,23.84,52.0,51.0,-0.12,483.0,42.5,4.75,1,382.0,1.52,1819.37,-0.21,0.0,0.0,85,1840.0,67.5,48.67,51.43,36.1,37.41,35.86,34.0,33.92,43.69,42.82,24.62,19.6,20.32,22.41,48.93,35.07,33.68,32.87,31.66,0.0,0.0,78.0,12.0,88.5,8
6.6,0,3.2,3.0,-6.5,11.0,379.2,23.84,52.0,51.0,-0.11,483.0,42.5,4.75,1,382.0,1.8,1839.37,-0.2,0.0,0.0,85,1840.0,67.5,48.67,51.44,36.1,37.41,35.85,34.0,33.92,43.69,42.82,24.61,19.6,20.31,22.4,48.93,35.06,33.67,32.87,31.65,0.0,0.0,78.0,12.0,88.5,8
