Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
23,1.44,,27.014444444444443,-4.185555555555556,28.0,387.09,37.01,,,,593.0,12.5,,1.0,,0.0,,-0.49,-22.595555555555556,0.6666666666666666,85.0,0.0,75.5,,,,,,,,,,,,,,,,,,16.116666666666667,4.845555555555555,87.0,28.0,90,8
24,1.44,,27.365454545454543,-5.635454545454546,28.0,387.0,37.01,,,,593.0,12.45,,1.0,,0.0,,-0.10454545454545454,-1.7254545454545456,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,16.37090909090909,4.2709090909090905,87.0,28.0,90,8
25,1.44,,27.5,-12.886666666666667,28.0,386.53555555555556,37.01,,,,593.0,12.077777777777778,,1.0,,0.0,,0.7222222222222222,43.21888888888889,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,30.00333333333333,4.504444444444444,87.0,28.0,90,8
26,1.44,,27.5,-21.297272727272727,28.0,385.89363636363635,37.01,,,,593.0,12.0,,1.0,,0.0,,0.9136363636363637,72.02636363636363,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,35.54818181818182,8.921818181818182,87.0,28.0,90,8
27,1.44,,27.5,-21.83,28.0,385.8155555555556,37.01,,,,593.0,11.962222222222222,,1.0,,0.0,,0.7188888888888889,57.093333333333334,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,41.013333333333335,11.197777777777778,87.0,28.0,90,8
28,1.44,,27.5,-34.767272727272726,28.0,384.90090909090907,37.01,,,,593.0,11.59,,1.0,,0.0,,1.0227272727272727,88.36636363636363,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,43.36818181818182,13.898181818181818,86.62,28.0,90,8
29,1.4,,27.5,-23.79111111111111,28.0,385.42555555555555,37.01,,,,593.0,11.5,,1.0,,0.0,,0.5222222222222223,48.94777777777777,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,19.157777777777778,17.546666666666667,86.5,28.0,90,8
30,1.3836363636363636,,27.5,5.411818181818182,28.0,387.4372727272728,37.01,,,,593.0,11.450000000000001,,1.0,,0.0,,-1.1099999999999999,-38.91909090909091,0.09090909090909091,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,16.086363636363636,86.5,28.0,90,8
31,1.3711111111111112,,27.5,7.047777777777778,28.0,387.6244444444444,37.01,,,,593.0,11.077777777777778,,1.0,,0.0,,-1.5822222222222222,-76.62,1.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,10.587777777777777,86.5,28.0,90,8
32,1.36,,27.5,-1.45,28.0,387.14090909090913,37.01,,,,593.0,11.0,,1.0,,0.0,,-1.3654545454545455,-72.80727272727273,1.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,6.335454545454545,4.762727272727273,86.5,28.0,90,8
33,1.36,,27.5,-8.952222222222222,28.0,386.63666666666666,37.01,,,,593.0,11.0,,1.0,,0.0,,0.4766666666666667,29.923333333333332,0.27666666666666667,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,24.647777777777776,2.251111111111111,86.5,28.0,90,8
34,1.36,,27.5,-9.631818181818183,28.0,386.53545454545457,37.01,,,,593.0,10.950000000000001,,1.0,,0.0,,0.4163636363636364,31.04090909090909,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,8.858181818181817,4.547272727272727,86.5,28.0,90,8
35,1.36,,27.5,-4.898888888888889,28.0,386.8833333333333,37.01,,,,593.0,10.577777777777778,,1.0,,0.0,,-0.86,-26.92,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,3.803333333333333,86.5,28.0,90,8
36,1.3345454545454547,,27.5,-5.951818181818182,28.0,386.8,37.01,,,,593.0,10.5,,1.0,,0.0,,-0.4318181818181818,-15.03,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.7400000000000001,86.5,28.0,90,8
37,1.32,,27.5,-5.538888888888889,28.0,386.8,37.01,,,,593.0,10.462222222222222,,1.0,,0.0,,0.024444444444444446,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.024444444444444446,86.5,28.0,90,8
38,1.36,,27.5,-5.369090909090908,28.0,386.84090909090907,37.01,,,,593.0,10.09,,1.0,,0.0,,0.018181818181818184,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
39,1.3422222222222222,,27.5,-5.083333333333333,28.0,386.9,37.01,,,,593.0,10.0,,1.0,,2.453333333333333,,0.03222222222222223,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
40,1.32,,27.5,-5.081818181818182,28.0,386.9,37.01,,,,593.0,10.0,,1.0,,3.0109090909090908,,0.010909090909090908,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
41,1.32,,27.5,-5.016666666666667,28.0,386.9,37.01,,,,593.0,9.962222222222222,,1.0,,0.0,,0.025555555555555557,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
42,1.32,,27.5,-4.998181818181819,28.0,386.9,37.01,,,,593.0,9.59,,1.0,,0.0,,0.012727272727272728,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
43,1.32,,27.5,-4.933333333333334,28.0,386.9,37.01,,,,593.0,9.5,,1.0,,0.0,,0.024444444444444446,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
44,1.32,,27.5,-5.001818181818181,28.0,386.9,37.01,,,,593.0,9.5,,1.0,,0.0,,0.023636363636363636,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
45,1.32,,27.5,-5.0,28.0,386.9,36.995555555555555,,,,593.0,9.5,,1.0,,0.0,,0.021111111111111112,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
46,1.32,,27.5,-4.995454545454546,28.0,386.9,36.87,,,,593.0,9.450000000000001,,1.0,,0.0,,0.024545454545454547,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
47,1.3133333333333335,,27.5,-4.9688888888888885,28.0,386.9,36.84,,,,593.0,9.077777777777778,,1.0,,0.0,,0.02888888888888889,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
48,1.2945454545454547,,27.5,-4.95909090909091,28.0,386.9,36.84,,,,593.0,9.0,,1.0,,0.0,,0.04090909090909091,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
49,1.3144444444444445,,27.5,-4.961111111111111,28.0,386.9,36.84,,,,593.0,9.0,,1.0,,0.0,,0.012222222222222223,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
50,1.2972727272727271,,27.5,-4.906363636363636,28.0,386.9,36.84,,,,593.0,9.0,,1.0,,0.0,,0.01636363636363636,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
51,1.2822222222222224,,27.5,-4.961111111111111,28.0,386.9,36.84,,,,593.0,8.962222222222222,,1.0,,0.0,,0.027777777777777776,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
52,1.28,,27.5,-4.922727272727273,28.0,386.9,36.84,,,,593.0,8.59,,1.0,,0.0,,0.014545454545454545,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
53,1.28,,27.5,-4.961111111111111,28.0,386.9,36.84,,,,593.0,8.5,,1.0,,0.0,,0.026666666666666665,0.0,0.0,85.0,0.0,75.4,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
54,1.28,,27.5,-4.95909090909091,28.0,386.9,36.84,,,,593.0,8.5,,1.0,,0.0,,0.024545454545454547,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
55,1.28,,27.5,-4.938888888888889,28.0,386.9,36.84,,,,593.0,8.5,,1.0,,0.0,,0.03222222222222223,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
56,1.28,,27.5,-4.9363636363636365,28.0,386.9,36.84,,,,593.0,8.5,,1.0,,0.0,,0.012727272727272728,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
57,1.28,,27.5,-4.944444444444445,28.0,386.9,36.84,,,,593.0,8.462222222222222,,1.0,,0.0,,0.027777777777777776,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
58,1.3072727272727274,,27.5,-5.013636363636364,28.0,386.9,36.84,,,,593.0,8.09,,1.0,,0.0,,0.013636363636363636,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
59,1.32,,27.5,-5.0,28.0,386.9,36.84,,,,593.0,8.0,,1.0,,0.0,,0.030000000000000002,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
60,1.32,,27.5,-5.038181818181818,28.0,386.9,36.84,,,,593.0,8.0,,1.0,,0.0,,0.03818181818181818,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
61,1.32,,27.5,-5.018888888888889,28.0,386.9,36.84,,,,593.0,8.0,,1.0,,0.0,,0.031111111111111114,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
62,1.32,,27.5,-4.941818181818181,28.0,386.9,36.84,,,,593.0,8.0,,1.0,,0.0,,0.031818181818181815,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
63,1.32,,27.5,-5.02,28.0,386.9,36.84,,,,593.0,7.962222222222222,,1.0,,0.0,,0.025555555555555557,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
64,1.3127272727272727,,27.5,-4.953636363636364,28.0,386.9,36.84,,,,593.0,7.59,,1.0,,0.0,,0.03818181818181818,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
65,1.2911111111111113,,27.5,-4.954444444444444,28.0,386.9,36.84,,,,593.0,7.5,,1.0,,0.0,,0.011111111111111112,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
66,1.28,,27.478181818181817,-4.962727272727273,28.0,386.9,36.84,,,,593.0,7.5,,1.0,,0.0,,0.02090909090909091,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
67,1.308888888888889,,27.144444444444446,-4.983333333333333,28.0,386.9,36.84,,,,593.0,7.5,,1.0,,0.0,,0.021111111111111112,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
68,1.3172727272727274,,27.336363636363636,-4.942727272727273,28.0,386.9,36.84,,,,593.0,7.5,,1.0,,0.0,,0.012727272727272728,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
69,1.2944444444444445,,27.13222222222222,-4.9366666666666665,28.0,386.9,36.84,,,,593.0,7.5,,1.0,,0.0,,0.01,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
70,1.28,,27.0,-4.9772727272727275,28.0,386.9,36.84,,,,593.0,7.45,,1.0,,0.0,,0.024545454545454547,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
71,1.28,,27.0,-4.95888888888889,28.0,386.9,36.84,,,,593.0,7.077777777777778,,1.0,,0.0,,0.022222222222222223,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
72,1.28,,27.0,-4.918181818181818,28.0,386.9,36.82363636363636,,,,593.0,7.0,,1.0,,0.0,,0.02909090909090909,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
73,1.28,,27.0,-4.928888888888888,28.0,386.9,36.69777777777778,,,,593.0,7.0,,1.0,,0.0,,0.018888888888888886,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
74,1.28,,27.0,-4.930909090909091,28.0,386.9,36.67,,,,593.0,7.0,,1.0,,0.0,,0.030000000000000002,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
75,1.28,,27.0,-4.86,28.0,386.9,36.67,,,,593.0,7.0,,1.0,,0.0,,0.01888888888888889,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
76,1.28,,27.0,-4.891818181818182,28.0,386.9,36.67,,,,593.0,7.0,,1.0,,0.0,,0.02909090909090909,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
77,1.28,,27.0,-4.923333333333334,28.0,386.9,36.67,,,,593.0,6.962222222222222,,1.0,,0.0,,0.04,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
78,1.28,,27.0,-4.842727272727273,28.0,386.9,36.67,,,,593.0,6.59,,1.0,,0.0,,0.025454545454545455,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
79,1.28,,27.0,-4.844444444444445,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.017777777777777778,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
80,1.28,,27.0,-4.840909090909091,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.018181818181818184,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
81,1.28,,27.0,-4.8933333333333335,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.014444444444444446,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
82,1.28,,27.0,-4.794545454545454,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.01909090909090909,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
83,1.27,,27.0,-4.836666666666667,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.03333333333333333,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
84,1.2518181818181817,,27.0,-4.819999999999999,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.01909090909090909,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
85,1.2577777777777779,,27.0,-4.844444444444445,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.024444444444444446,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
86,1.28,,27.0,-4.86090909090909,28.0,386.9,36.67,,,,593.0,6.5,,1.0,,0.0,,0.028181818181818183,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
87,1.28,,27.0,-4.836666666666667,28.0,386.9,36.65888888888889,,,,593.0,6.5,,1.0,,0.0,,0.021111111111111112,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
88,1.28,,27.0,-4.836363636363636,28.0,386.9,36.53818181818182,,,,593.0,6.45,,1.0,,0.0,,0.03363636363636364,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
89,1.28,,27.0,-4.828888888888889,28.0,386.9,36.51,,,,593.0,6.077777777777778,,1.0,,0.0,,0.03666666666666667,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
90,1.28,,27.0,-4.867272727272727,28.0,386.9,36.51,,,,593.0,6.0,,1.0,,0.0,,0.035454545454545454,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
91,1.28,,27.0,-4.841111111111111,28.0,386.9,36.495555555555555,,,,593.0,6.0,,1.0,,0.0,,0.014444444444444446,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
92,1.28,,27.0,-4.845454545454545,28.0,386.9,36.37,,,,593.0,6.0,,1.0,,0.0,,0.012727272727272728,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
93,1.28,,27.0,-4.902222222222223,28.0,386.9,36.34,,,,593.0,6.0,,1.0,,0.0,,0.014444444444444446,0.0,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
94,1.28,,27.0,-4.87,28.0,386.9,36.34,,,,593.0,6.0,,1.0,,0.0,,0.026363636363636363,0.002727272727272727,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,0.0,0.0,86.5,28.0,90,8
95,1.28,,27.0,-5.5311111111111115,28.0,386.8355555555556,36.34,,,,593.0,6.0,,1.0,,0.0,,0.14555555555555555,7.538888888888888,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,10.035555555555556,0.0,86.5,28.0,90,8
96,1.28,,27.0,-10.80909090909091,28.0,386.49,36.34,,,,593.0,6.0,,1.0,,0.0,,1.0145454545454546,64.71272727272728,0.0,85.0,0.0,75.3,,,,,,,,,,,,,,,,,,25.88090909090909,1.8045454545454547,86.5,28.0,90,8
97,1.28,,27.0,-16.63,28.0,386.0711111111111,36.34,,,,593.0,6.0,,1.0,,0.0,,1.1,71.26,0.0,85.0,0.0,75.2,,,,,,,,,,,,,,,,,,29.246666666666663,6.011111111111111,86.5,28.0,90,8
98,1.28,,27.0,-12.641818181818183,28.0,386.2790909090909,36.34,,,,593.0,6.0,,1.0,,0.0,,0.5109090909090909,34.36181818181819,0.0,85.0,0.0,75.2,,,,,,,,,,,,,,,,,,35.691818181818185,8.648181818181818,86.5,28.0,90,8
