Time [s],AirCon Power [kW],Ambient Temperature Sensor [°C],Ambient Temperature [°C],Battery Current [A],Battery Temperature [°C],Battery Voltage [V],Cabin Temperature Sensor [°C],Coolant Temperature Heatercore [°C],Coolant Temperature Inlet [°C],Coolant Volume Flow +500 [l/h],Elevation [m],Heat Exchanger Temperature [°C],Heater Current [A],Heater Signal,Heater Voltage [V],Heating Power CAN [kW],Heating Power LIN [W],Longitudinal Acceleration [m/s^2],Motor Torque [Nm],Regenerative Braking Signal,Requested Coolant Temperature [°C],Requested Heating Power [W],SoC [%],Temperature Coolant Heater Inlet [°C],Temperature Coolant Heater Outlet [°C],Temperature Defrost central [°C],Temperature Defrost central left [°C],Temperature Defrost central right [°C],Temperature Defrost lateral left [°C],Temperature Defrost lateral right [°C],Temperature Feetvent Co-Driver [°C],Temperature Feetvent Driver [°C],Temperature Footweel Co-Driver [°C],Temperature Footweel Driver [°C],Temperature Head Co-Driver [°C],Temperature Head Driver [°C],Temperature Heat Exchanger Outlet [°C],Temperature Vent central left [°C],Temperature Vent central right [°C],Temperature Vent right [°C],Throttle [%],Velocity [km/h],displayed SoC [%],max. Battery Temperature [°C],max. SoC [%],min. SoC [%]
3.4,1.6,,22.5,-6.3,22.0,384.1,38.17,,,,547.0,15.23,,1,,0.0,,-0.07,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,0.0,79.0,23.0,90,8
3.5,1.6,,22.5,-6.3,22.0,384.1,38.17,,,,547.0,15.18,,1,,0.0,,-0.08,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,0.0,79.0,23.0,90,8
3.6,1.6,,22.5,-6.27,22.0,384.1,38.17,,,,547.0,15.13,,1,,0.0,,-0.07,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,0.0,79.0,23.0,90,8
3.7,1.64,,22.5,-6.22,22.0,384.1,38.17,,,,547.0,15.08,,1,,0.0,,-0.08,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,0.0,79.0,23.0,90,8
3.8,1.64,,22.5,-6.3,22.0,384.1,38.17,,,,547.0,15.03,,1,,0.0,,-0.07,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,0.0,79.0,23.0,90,8
3.9,1.64,,22.5,-6.45,22.0,384.1,38.17,,,,547.0,15.0,,1,,0.0,,-0.08,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,8.25,0.0,79.0,23.0,90,8
4.0,1.64,,22.5,-6.6,22.0,384.07,38.17,,,,547.0,15.0,,1,,0.0,,-0.14,2.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,11.08,0.0,79.0,23.0,90,8
4.1,1.64,,22.5,-6.75,22.0,384.02,38.17,,,,547.0,15.0,,1,,0.0,,-0.21,9.94,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.93,0.0,79.0,23.0,90,8
4.2,1.64,,22.5,-6.87,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.23,11.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.75,0.0,79.0,23.0,90,8
4.3,1.64,,22.5,-6.97,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.28,15.47,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.6,0.0,79.0,23.0,90,8
4.4,1.64,,22.5,-7.07,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.31,18.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.6,0.0,79.0,23.0,90,8
4.5,1.6,,22.5,-7.17,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.31,19.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.46,0.0,79.0,23.0,90,8
4.6,1.6,,22.5,-7.27,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.31,21.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.33,0.0,79.0,23.0,90,8
4.7,1.6,,22.5,-7.37,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.33,22.98,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,9.83,0.17,79.0,23.0,90,8
4.8,1.6,,22.5,-7.47,22.0,384.0,38.17,,,,547.0,15.0,,1,,0.0,,-0.32,23.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,9.38,0.15,79.0,23.0,90,8
4.9,1.6,,22.5,-7.57,22.0,384.0,38.17,,,,547.0,14.98,,1,,0.0,,-0.31,24.01,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,9.08,0.51,79.0,23.0,90,8
5.0,1.6,,22.5,-7.57,22.0,384.0,38.17,,,,547.0,14.93,,1,,0.0,,-0.31,24.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,7.83,0.63,79.0,23.0,90,8
5.1,1.6,,22.5,-7.52,22.0,384.0,38.17,,,,547.0,14.88,,1,,0.0,,-0.28,23.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,5.81,0.73,79.0,23.0,90,8
5.2,1.6,,22.5,-7.47,22.0,384.0,38.17,,,,547.0,14.83,,1,,0.0,,-0.23,22.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,5.98,0.78,79.0,23.0,90,8
5.3,1.6,,22.5,-7.42,22.0,384.0,38.17,,,,547.0,14.78,,1,,0.0,,-0.16,20.05,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,5.97,0.87,79.0,23.0,90,8
5.4,1.6,,22.5,-7.37,22.0,384.0,38.17,,,,547.0,14.73,,1,,0.0,,-0.1,19.03,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,5.98,0.88,79.0,23.0,90,8
5.5,1.6,,22.5,-7.32,22.0,384.0,38.17,,,,547.0,14.68,,1,,0.0,,-0.1,18.97,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,6.72,0.9,79.0,23.0,90,8
5.6,1.6,,22.5,-7.3,22.0,384.0,38.17,,,,547.0,14.63,,1,,0.0,,-0.11,17.04,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,9.49,0.94,79.0,23.0,90,8
5.7,1.6,,22.5,-7.3,22.0,384.0,38.17,,,,547.0,14.58,,1,,0.0,,-0.15,16.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.61,0.91,79.0,23.0,90,8
5.8,1.6,,22.5,-7.44,22.0,383.97,38.17,,,,547.0,14.53,,1,,0.0,,-0.23,17.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,16.32,0.93,79.0,23.0,90,8
5.9,1.6,,22.5,-7.64,22.0,383.92,38.17,,,,547.0,14.5,,1,,0.0,,-0.29,20.47,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,17.73,1.0,79.0,23.0,90,8
6.0,1.6,,22.5,-7.84,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.36,24.48,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,17.46,1.02,79.0,23.0,90,8
6.1,1.6,,22.5,-8.04,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.37,27.96,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,17.28,1.15,79.0,23.0,90,8
6.2,1.6,,22.5,-8.17,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.38,29.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,16.98,1.29,79.0,23.0,90,8
6.3,1.6,,22.5,-8.27,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.36,30.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,14.52,1.34,79.0,23.0,90,8
6.4,1.6,,22.5,-8.3,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.31,30.97,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,13.11,1.44,79.0,23.0,90,8
6.5,1.6,,22.5,-8.3,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.25,30.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.78,1.53,79.0,23.0,90,8
6.6,1.6,,22.5,-8.27,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.2,28.01,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,13.09,1.62,79.0,23.0,90,8
6.7,1.6,,22.5,-8.22,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.2,27.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,13.42,1.66,79.0,23.0,90,8
6.8,1.6,,22.5,-8.17,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.13,26.01,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,15.08,1.7,79.0,23.0,90,8
6.9,1.6,,22.5,-8.12,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,0.04,25.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,17.59,1.74,79.0,23.0,90,8
7.0,1.6,,22.5,-8.17,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,0.1,26.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,19.42,1.73,79.0,23.0,90,8
7.1,1.6,,22.5,-8.27,22.0,383.9,38.17,,,,547.0,14.5,,1,,0.0,,-0.03,28.47,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,21.29,1.7,79.0,23.0,90,8
7.2,1.59,,22.5,-8.44,22.0,383.87,38.17,,,,547.0,14.5,,1,,0.0,,-0.21,30.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,23.16,1.64,79.0,23.0,90,8
7.3,1.59,,22.5,-8.64,22.0,383.82,38.17,,,,547.0,14.5,,1,,0.0,,-0.36,33.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,23.95,1.64,79.0,23.0,90,8
7.4,1.59,,22.5,-8.91,22.0,383.8,38.17,,,,547.0,14.5,,1,,0.0,,-0.49,36.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,23.8,1.72,79.0,23.0,90,8
7.5,1.59,,22.5,-9.21,22.0,383.8,38.17,,,,547.0,14.5,,1,,0.0,,-0.48,38.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,23.65,1.86,79.0,23.0,90,8
7.6,1.59,,22.5,-9.47,22.0,383.77,38.17,,,,547.0,14.5,,1,,0.0,,-0.46,40.96,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,23.33,2.01,79.0,23.0,90,8
7.7,1.59,,22.5,-9.72,22.0,383.72,38.17,,,,547.0,14.5,,1,,0.0,,-0.57,41.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,22.41,2.16,79.0,23.0,90,8
7.8,1.58,,22.5,-9.87,22.0,383.7,38.17,,,,547.0,14.5,,1,,0.0,,-0.61,41.53,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,20.56,2.35,79.0,23.0,90,8
7.9,1.58,,22.5,-9.97,22.0,383.7,38.17,,,,547.0,14.48,,1,,0.0,,-0.58,41.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,18.24,2.52,79.0,23.0,90,8
8.0,1.58,,22.5,-9.83,22.0,383.7,38.17,,,,547.0,14.43,,1,,0.0,,-0.53,39.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,14.65,2.69,79.0,23.0,90,8
8.1,1.58,,22.5,-9.58,22.0,383.7,38.17,,,,547.0,14.38,,1,,0.0,,-0.49,36.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.5,2.85,79.0,23.0,90,8
8.2,1.58,,22.5,-8.99,22.0,383.73,38.17,,,,547.0,14.33,,1,,0.0,,-0.37,30.04,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,7.23,2.99,79.0,23.0,90,8
8.3,1.58,,22.5,-8.24,22.0,383.78,38.17,,,,547.0,14.28,,1,,0.0,,-0.2,21.1,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,4.44,3.07,79.0,23.0,90,8
8.4,1.57,,22.5,-7.49,22.0,383.87,38.17,,,,547.0,14.23,,1,,0.0,,-0.08,14.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,3.12,79.0,23.0,90,8
8.5,1.57,,22.5,-6.74,22.0,383.97,38.17,,,,547.0,14.18,,1,,0.0,,0.07,4.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,3.09,79.0,23.0,90,8
8.6,1.57,,22.5,-6.47,22.0,384.0,38.17,,,,547.0,14.13,,1,,0.0,,0.1,0.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,3.02,79.0,23.0,90,8
8.7,1.57,,22.5,-6.42,22.0,384.0,38.17,,,,547.0,14.08,,1,,0.0,,0.09,-1.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.95,79.0,23.0,90,8
8.8,1.57,,22.5,-6.4,22.0,384.0,38.17,,,,547.0,14.03,,1,,0.0,,0.13,-3.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.91,79.0,23.0,90,8
8.9,1.57,,22.5,-6.4,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.14,-2.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.81,79.0,23.0,90,8
9.0,1.56,,22.5,-6.33,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.18,-4.97,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.73,79.0,23.0,90,8
9.1,1.56,,22.5,-6.23,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.22,-5.96,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.6,79.0,23.0,90,8
9.2,1.56,,22.5,-6.2,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.23,-7.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.51,79.0,23.0,90,8
9.3,1.56,,22.5,-6.2,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.28,-7.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.0,2.37,79.0,23.0,90,8
9.4,1.56,,22.5,-6.2,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.34,-9.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,0.5,2.25,79.0,23.0,90,8
9.5,1.56,,22.5,-6.2,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.31,-9.96,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,5.16,2.13,79.0,23.0,90,8
9.6,1.56,,22.5,-6.23,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.26,-11.46,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,8.55,1.98,79.0,23.0,90,8
9.7,1.56,,22.5,-6.28,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,0.15,-1.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.3,1.84,79.0,23.0,90,8
9.8,1.56,,22.5,-6.4,22.0,384.0,38.17,,,,547.0,14.0,,1,,0.0,,-0.01,0.97,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,13.25,1.72,79.0,23.0,90,8
9.9,1.56,,22.5,-6.55,22.0,384.0,38.17,,,,547.0,13.98,,1,,0.0,,-0.05,5.47,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.93,1.66,79.0,23.0,90,8
10.0,1.56,,22.5,-6.7,22.0,384.0,38.17,,,,547.0,13.93,,1,,0.0,,-0.02,5.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.93,1.64,79.0,23.0,90,8
10.1,1.56,,22.5,-6.85,22.0,384.0,38.17,,,,547.0,13.88,,1,,0.0,,-0.02,7.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.78,1.63,79.0,23.0,90,8
10.2,1.56,,22.5,-6.93,22.0,383.97,38.17,,,,547.0,13.83,,1,,0.0,,-0.05,10.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.18,1.58,79.0,23.0,90,8
10.3,1.56,,22.5,-6.98,22.0,383.92,38.17,,,,547.0,13.78,,1,,0.0,,-0.07,10.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,11.53,1.55,79.0,23.0,90,8
10.4,1.56,,22.5,-6.86,22.0,383.93,38.17,,,,547.0,13.73,,1,,0.0,,-0.12,11.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.61,1.53,79.0,23.0,90,8
10.5,1.56,,22.5,-6.66,22.0,383.98,38.17,,,,547.0,13.68,,1,,0.0,,-0.11,13.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.6,1.53,79.0,23.0,90,8
10.6,1.56,,22.5,-6.63,22.0,384.0,38.17,,,,547.0,13.63,,1,,0.0,,-0.07,13.5,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.6,1.53,79.0,23.0,90,8
10.7,1.55,,22.5,-6.68,22.0,384.0,38.17,,,,547.0,13.58,,1,,0.0,,-0.05,14.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,10.6,1.52,79.0,23.0,90,8
10.8,1.55,,22.5,-6.67,22.0,383.97,38.17,,,,547.0,13.53,,1,,0.0,,-0.1,13.99,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,11.07,1.5,79.0,23.0,90,8
10.9,1.55,,22.5,-6.62,22.0,383.92,38.17,,,,547.0,13.5,,1,,0.0,,-0.18,15.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.31,1.49,79.0,23.0,90,8
11.0,1.54,,22.5,-6.7,22.0,383.9,38.15,,,,547.0,13.5,,1,,0.0,,-0.22,15.49,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,14.49,1.5,79.0,23.0,90,8
11.1,1.54,,22.5,-6.85,22.0,383.9,38.13,,,,547.0,13.5,,1,,0.0,,-0.19,17.0,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,15.1,1.54,79.0,23.0,90,8
11.2,1.54,,22.5,-6.97,22.0,383.9,38.12,,,,547.0,13.5,,1,,0.0,,-0.14,18.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,14.96,1.57,79.0,23.0,90,8
11.3,1.53,,22.5,-7.07,22.0,383.9,38.1,,,,547.0,13.5,,1,,0.0,,-0.06,19.51,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,14.36,1.58,79.0,23.0,90,8
11.4,1.53,,22.5,-7.13,22.0,383.9,38.08,,,,547.0,13.5,,1,,0.0,,-0.04,20.97,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,12.35,1.58,79.0,23.0,90,8
11.5,1.53,,22.5,-7.18,22.0,383.9,38.07,,,,547.0,13.5,,1,,0.0,,-0.07,20.04,0.0,85,0.0,69.6,,,,,,,,,,,,,,,,,,9.84,1.56,79.0,23.0,90,8
